Date,Open,High,Low,Close,Volume,Adj Close
2013-07-29,1635.18994,1643.62,1630.34998,1633.62,000,1633.62
2013-07-26,1630.78003,1639.71997,1626.48999,1639.71997,000,1639.71997
2013-07-25,1636.21997,1647.48999,1632.65002,1645.94995,000,1645.94995
2013-07-24,1639.31995,1639.57996,1620.13,1623.21997,000,1623.21997
2013-07-23,1643.96997,1645.68005,1628.77002,1630.19995,000,1630.19995
2013-07-22,1645.02002,1645.02002,1635.15002,1639.51001,000,1639.51001
2013-07-19,1641.01001,1645.27002,1634.76001,1639.98999,000,1639.98999
2013-07-18,1650.18005,1655.62,1645.89001,1649.43005,000,1649.43005
2013-07-17,1639.53003,1647.34998,1636.95996,1644.87,000,1644.87
2013-07-16,1640.31995,1642.43005,1632.88,1636.17004,000,1636.17004
2013-07-15,1633.53003,1637.08997,1629.18005,1635.56995,000,1635.56995
2013-07-12,1625.43994,1632.92004,1625.01001,1632.92004,000,1632.92004
2013-07-11,1607.43994,1622.28003,1607.26001,1621.62,000,1621.62
2013-07-10,1576.75,1591.33997,1576.71997,1591.09998,000,1591.09998
2013-07-09,1577.15002,1579.84998,1569.09998,1577.68994,000,1577.68994
2013-07-08,1580.92004,1581.63,1561.83997,1565.56006,000,1565.56006
2013-07-05,1567.31995,1574.56995,1557.41003,1574.31995,000,1574.31995
2013-07-03,1545.67004,1565.84998,1544.50,1558.41003,000,1558.41003
2013-07-02,1556.28003,1565.72998,1544.68994,1553.54004,000,1553.54004
2013-07-01,1562.33997,1570.48999,1556.95996,1558.29004,000,1558.29004
2013-06-28,1550.01001,1562.05005,1544.31006,1552.81995,000,1552.81995
2013-06-27,1554.77002,1565.05005,1554.77002,1557.60999,000,1557.60999
2013-06-26,1546.44995,1548.52002,1538.91003,1545.31006,000,1545.31006
2013-06-25,1526.47998,1535.59998,1516.69995,1531.52002,000,1531.52002
2013-06-24,1525.63,1526.15002,1502.48999,1512.20996,000,1512.20996
2013-06-21,1541.18005,1546.26001,1524.15002,1536.38,000,1536.38
2013-06-20,1558.56006,1561.39001,1535.13,1539.15002,000,1539.15002
2013-06-19,1592.05005,1595.40002,1576.68994,1576.87,000,1576.87
2013-06-18,1578.03003,1592.76001,1577.85999,1590.18994,000,1590.18994
2013-06-17,1568.50,1584.40002,1568.32996,1576.44995,000,1576.44995
2013-06-14,1568.29004,1572.27002,1554.79004,1556.84998,000,1556.84998
2013-06-13,1546.87,1571.44995,1539.97998,1568.57996,000,1568.57996
2013-06-12,1576.02002,1576.06006,1544.18005,1547.31995,000,1547.31995
2013-06-11,1570.41003,1582.10999,1563.84998,1564.02002,000,1564.02002
2013-06-10,1583.81995,1586.57996,1578.04004,1581.85999,000,1581.85999
2013-06-07,1570.39001,1584.17004,1563.29004,1583.27002,000,1583.27002
2013-06-06,1559.40002,1564.44995,1546.33997,1564.44995,000,1564.44995
2013-06-05,1568.98999,1573.18994,1553.68005,1556.70996,000,1556.70996
2013-06-04,1581.98999,1589.93005,1569.06006,1573.27002,000,1573.27002
2013-06-03,1577.62,1581.56006,1560.59998,1576.35999,000,1576.35999
2013-05-31,1581.50,1593.60999,1575.10999,1575.16003,000,1575.16003
2013-05-30,1573.95996,1596.48999,1572.67004,1590.40002,000,1590.40002
2013-05-29,1562.95996,1575.60999,1558.08997,1569.79004,000,1569.79004
2013-05-28,1576.70996,1582.81006,1567.40002,1571.60999,000,1571.60999
2013-05-24,1553.17004,1561.79004,1545.00,1560.83997,000,1560.83997
2013-05-23,1551.18994,1568.06995,1548.63,1563.09998,000,1563.09998
2013-05-22,1590.39001,1599.22998,1559.80005,1566.88,000,1566.88
2013-05-21,1588.67004,1591.68994,1582.81995,1588.98999,000,1588.98999
2013-05-20,1589.43994,1594.12,1583.79004,1587.69995,000,1587.69995
2013-05-17,1586.51001,1594.50,1579.19995,1594.48999,000,1594.48999
2013-05-16,1585.03003,1594.89001,1580.42004,1581.34998,000,1581.34998
2013-05-15,1564.54004,1580.92004,1563.97998,1579.39001,000,1579.39001
2013-05-14,1562.37,1570.30005,1559.62,1567.90002,000,1567.90002
2013-05-13,1565.81006,1567.06006,1557.12,1559.13,000,1559.13
2013-05-10,1565.91003,1572.34998,1563.09998,1572.34998,000,1572.34998
2013-05-09,1559.83997,1566.72998,1556.02002,1560.31995,000,1560.31995
2013-05-08,1549.35999,1565.51001,1548.68005,1564.34998,000,1564.34998
2013-05-07,1556.52002,1560.25,1547.59998,1553.75,000,1553.75
2013-05-06,1547.43994,1556.53003,1547.09998,1553.78003,000,1553.78003
2013-05-03,1543.50,1551.81006,1541.22998,1545.58997,000,1545.58997
2013-05-02,1510.69995,1531.47998,1510.02002,1529.94995,000,1529.94995
2013-05-01,1523.13,1524.84998,1508.82996,1510.87,000,1510.87
2013-04-30,1509.72998,1524.58997,1504.92004,1524.58997,000,1524.58997
2013-04-29,1508.76001,1521.68005,1507.48999,1518.56995,000,1518.56995
2013-04-26,1503.93005,1508.71997,1500.76001,1504.33997,000,1504.33997
2013-04-25,1509.15002,1525.87,1508.43994,1515.91003,000,1515.91003
2013-04-24,1496.63,1508.91003,1495.39001,1504.18005,000,1504.18005
2013-04-23,1478.31995,1496.47998,1476.77002,1493.03003,000,1493.03003
2013-04-22,1462.57996,1473.98999,1450.43005,1468.73999,000,1468.73999
2013-04-19,1449.32996,1463.69995,1442.01001,1457.66003,000,1457.66003
2013-04-18,1484.02002,1485.00,1450.67004,1454.96997,000,1454.96997
2013-04-17,1494.91003,1494.91003,1468.29004,1476.02002,000,1476.02002
2013-04-16,1498.53003,1512.71997,1496.71997,1511.67004,000,1511.67004
2013-04-15,1513.84998,1520.97998,1486.62,1488.58997,000,1488.58997
2013-04-12,1524.00,1525.09998,1509.43005,1522.39001,000,1522.39001
2013-04-11,1523.41003,1531.23999,1519.82996,1528.43005,000,1528.43005
2013-04-10,1503.72998,1534.57996,1503.66003,1531.09998,000,1531.09998
2013-04-09,1488.67004,1504.89001,1482.59998,1498.08997,000,1498.08997
2013-04-08,1480.84998,1486.31006,1470.63,1486.31006,000,1486.31006
2013-04-05,1463.18005,1482.68005,1457.20996,1481.18994,000,1481.18994
2013-04-04,1491.50,1497.16003,1486.78003,1496.32996,000,1496.32996
2013-04-03,1512.02002,1515.33997,1488.03003,1492.10999,000,1492.10999
2013-04-02,1515.68005,1519.33997,1505.68005,1510.48999,000,1510.48999
2013-04-01,1522.85999,1523.13,1502.62,1506.73999,000,1506.73999
2013-03-28,1513.47998,1525.45996,1510.38,1524.43994,000,1524.43994
2013-03-27,1501.09998,1517.64001,1498.65002,1515.20996,000,1515.20996
2013-03-26,1507.59998,1514.96997,1504.72998,1511.40002,000,1511.40002
2013-03-25,1511.71997,1512.32996,1493.15002,1499.31995,000,1499.31995
2013-03-22,1504.67004,1510.91003,1500.51001,1507.05005,000,1507.05005
2013-03-21,1499.12,1505.41003,1492.15002,1497.43005,000,1497.43005
2013-03-20,1510.13,1516.06006,1504.66003,1513.29004,000,1513.29004
2013-03-19,1506.89001,1510.73999,1484.17004,1496.29004,000,1496.29004
2013-03-18,1498.03003,1513.00,1491.64001,1503.09998,000,1503.09998
2013-03-15,1533.31995,1533.37,1512.56995,1515.93005,000,1515.93005
2013-03-14,1533.38,1538.56995,1530.55005,1533.23999,000,1533.23999
2013-03-13,1525.21997,1528.72998,1517.29004,1526.77002,000,1526.77002
2013-03-12,1520.87,1527.09998,1514.60999,1525.00,000,1525.00
2013-03-11,1518.45996,1526.19995,1516.19995,1525.93994,000,1525.93994
2013-03-08,1526.96997,1530.35999,1516.28003,1522.97998,000,1522.97998
2013-03-07,1521.93994,1526.81995,1515.53003,1520.52002,000,1520.52002
2013-03-06,1522.81995,1523.43005,1515.83997,1518.66003,000,1518.66003
2013-03-05,1503.98999,1517.59998,1503.96997,1516.52002,000,1516.52002
2013-03-04,1485.97998,1494.03003,1481.02002,1493.48999,000,1493.48999
2013-03-01,1475.32996,1490.04004,1465.93994,1488.22998,000,1488.22998
2013-02-28,1481.15002,1492.57996,1480.48999,1483.01001,000,1483.01001
2013-02-27,1466.26001,1490.10999,1463.78003,1482.84998,000,1482.84998
2013-02-26,1463.44995,1472.73999,1456.79004,1467.76001,000,1467.76001
2013-02-25,1491.80005,1494.03003,1457.73999,1457.73999,000,1457.73999
2013-02-22,1475.22998,1482.57996,1469.01001,1482.56995,000,1482.56995
2013-02-21,1482.43005,1482.45996,1458.44995,1465.33997,000,1465.33997
2013-02-20,1514.82996,1516.81995,1487.04004,1487.22998,000,1487.22998
2013-02-19,1506.93005,1517.31995,1506.16003,1517.31995,000,1517.31995
2013-02-15,1508.22998,1514.25,1500.54004,1506.31006,000,1506.31006
2013-02-14,1494.45996,1510.29004,1493.38,1508.79004,000,1508.79004
2013-02-13,1499.76001,1506.08997,1491.97998,1499.97998,000,1499.97998
2013-02-12,1495.70996,1501.71997,1494.62,1497.29004,000,1497.29004
2013-02-11,1500.93994,1501.55005,1493.64001,1498.47998,000,1498.47998
2013-02-08,1493.58997,1506.08997,1493.58997,1501.56006,000,1501.56006
2013-02-07,1494.68005,1495.18994,1479.41003,1491.30005,000,1491.30005
2013-02-06,1492.51001,1505.13,1491.72998,1502.82996,000,1502.82996
2013-02-05,1488.78003,1503.38,1484.41003,1498.31006,000,1498.31006
2013-02-04,1498.39001,1507.29004,1484.79004,1484.95996,000,1484.95996
2013-02-01,1499.18005,1510.80005,1494.97998,1507.37,000,1507.37
2013-01-31,1489.92004,1498.98999,1485.51001,1487.85999,000,1487.85999
2013-01-30,1489.67004,1496.72998,1484.96997,1488.15002,000,1488.15002
2013-01-29,1490.26001,1491.93005,1482.35999,1488.73999,000,1488.73999
2013-01-28,1505.37,1512.80005,1504.02002,1505.43005,000,1505.43005
2013-01-25,1493.78003,1505.54004,1493.68005,1501.84998,000,1501.84998
2013-01-24,1480.32996,1498.39001,1479.59998,1486.25,000,1486.25
2013-01-23,1487.50,1490.18994,1480.89001,1485.32996,000,1485.32996
2013-01-22,1475.77002,1481.04004,1469.29004,1481.03003,000,1481.03003
2013-01-18,1474.34998,1479.26001,1470.08997,1477.69995,000,1477.69995
2013-01-17,1469.33997,1480.81995,1469.31995,1478.68005,000,1478.68005
2013-01-16,1457.18005,1467.28003,1456.19995,1463.53003,000,1463.53003
2013-01-15,1452.35999,1460.18994,1447.68005,1459.07996,000,1459.07996
2013-01-14,1453.94995,1461.10999,1445.93005,1459.33997,000,1459.33997
2013-01-11,1450.48999,1456.67004,1449.56995,1455.91003,000,1455.91003
2013-01-10,1447.28003,1451.69995,1436.97998,1450.28003,000,1450.28003
2013-01-09,1434.28003,1441.18005,1433.54004,1439.00,000,1439.00
2013-01-08,1435.09998,1437.93994,1421.18994,1428.01001,000,1428.01001
2013-01-07,1430.15002,1438.68994,1427.38,1437.27002,000,1437.27002
2013-01-04,1435.80005,1439.76001,1427.58997,1437.01001,000,1437.01001
2013-01-03,1440.93005,1447.94995,1430.05005,1434.82996,000,1434.82996
2013-01-02,1427.91003,1445.37,1427.91003,1445.29004,000,1445.29004
2012-12-31,1368.64001,1397.93005,1366.96997,1394.75,000,1394.75
2012-12-28,1373.44995,1385.72998,1370.18005,1370.79004,000,1370.79004
2012-12-27,1390.85999,1390.85999,1367.29004,1384.64001,000,1384.64001
2012-12-26,1395.10999,1405.27002,1385.82996,1389.80005,000,1389.80005
2012-12-24,1396.35999,1396.51001,1389.07996,1394.20996,000,1394.20996
2012-12-21,1388.18005,1405.56006,1386.41003,1399.06006,000,1399.06006
2012-12-20,1428.06006,1429.91003,1416.62,1429.37,000,1429.37
2012-12-19,1427.75,1438.80005,1426.50,1426.50,000,1426.50
2012-12-18,1403.42004,1425.46997,1402.34998,1424.37,000,1424.37
2012-12-17,1392.83997,1400.71997,1387.66003,1399.66003,000,1399.66003
2012-12-14,1391.93994,1398.43994,1386.01001,1390.72998,000,1390.72998
2012-12-13,1400.44995,1413.60999,1387.35999,1393.56995,000,1393.56995
2012-12-12,1409.40002,1411.87,1398.35999,1401.15002,000,1401.15002
2012-12-11,1392.67004,1409.51001,1391.85999,1406.12,000,1406.12
2012-12-10,1373.30005,1388.55005,1373.30005,1386.34998,000,1386.34998
2012-12-07,1376.12,1378.00,1368.10999,1376.22998,000,1376.22998
2012-12-06,1360.41003,1374.17004,1359.57996,1373.63,000,1373.63
2012-12-05,1354.66003,1362.98999,1344.13,1357.68005,000,1357.68005
2012-12-04,1352.12,1358.83997,1345.95996,1356.54004,000,1356.54004
2012-12-03,1360.12,1362.84998,1348.12,1349.78003,000,1349.78003
2012-11-30,1354.56995,1355.79004,1347.64001,1352.64001,000,1352.64001
2012-11-29,1359.93005,1365.07996,1351.42004,1356.72998,000,1356.72998
2012-11-28,1322.84998,1348.83997,1316.26001,1348.47998,000,1348.47998
2012-11-27,1344.75,1347.50,1331.56006,1332.42004,000,1332.42004
2012-11-26,1338.68005,1346.69995,1335.08997,1346.50,000,1346.50
2012-11-23,1326.37,1341.62,1326.02002,1340.27002,000,1340.27002
2012-11-21,1304.20996,1314.76001,1303.53003,1312.51001,000,1312.51001
2012-11-20,1307.20996,1308.71997,1294.16003,1304.12,000,1304.12
2012-11-19,1301.41003,1311.29004,1297.09998,1310.73999,000,1310.73999
2012-11-16,1290.42004,1293.27002,1268.40002,1288.76001,000,1288.76001
2012-11-15,1292.31995,1297.54004,1283.13,1288.81995,000,1288.81995
2012-11-14,1310.64001,1312.87,1285.09998,1287.32996,000,1287.32996
2012-11-13,1304.02002,1314.14001,1299.20996,1299.59998,000,1299.59998
2012-11-12,1318.81006,1319.10999,1305.69995,1312.96997,000,1312.96997
2012-11-09,1312.93005,1330.59998,1310.30005,1315.03003,000,1315.03003
2012-11-08,1331.50,1335.82996,1313.31006,1313.34998,000,1313.34998
2012-11-07,1350.71997,1353.02002,1324.66003,1327.56995,000,1327.56995
2012-11-06,1352.09998,1369.95996,1350.81995,1365.51001,000,1365.51001
2012-11-05,1331.62,1350.46997,1328.79004,1347.72998,000,1347.72998
2012-11-02,1355.02002,1355.02002,1333.17004,1333.56995,000,1333.56995
2012-11-01,1315.71997,1350.29004,1314.62,1349.38,000,1349.38
2012-10-31,1319.53003,1323.28003,1306.85999,1309.21997,000,1309.21997
2012-10-26,1317.15002,1328.82996,1310.17004,1319.07996,000,1319.07996
2012-10-25,1325.90002,1329.08997,1313.06006,1323.26001,000,1323.26001
2012-10-24,1335.00,1335.05005,1313.18005,1314.20996,000,1314.20996
2012-10-23,1314.66003,1332.81995,1312.02002,1327.02002,000,1327.02002
2012-10-22,1326.21997,1332.55005,1318.25,1328.42004,000,1328.42004
2012-10-19,1353.20996,1353.20996,1323.00,1324.09998,000,1324.09998
2012-10-18,1362.05005,1365.93994,1350.31006,1353.76001,000,1353.76001
2012-10-17,1362.90002,1370.95996,1357.35999,1363.73999,000,1363.73999
2012-10-16,1357.06006,1378.00,1355.85999,1375.83997,000,1375.83997
2012-10-15,1347.57996,1354.95996,1341.39001,1353.63,000,1353.63
2012-10-12,1343.23999,1351.09998,1338.70996,1343.22998,000,1343.22998
2012-10-11,1355.41003,1360.67004,1345.01001,1347.04004,000,1347.04004
2012-10-10,1356.63,1357.98999,1341.87,1343.93005,000,1343.93005
2012-10-09,1382.21997,1382.31995,1356.75,1358.31006,000,1358.31006
2012-10-08,1387.14001,1396.77002,1381.71997,1385.87,000,1385.87
2012-10-05,1406.68994,1414.43005,1392.94995,1395.35999,000,1395.35999
2012-10-04,1395.55005,1403.76001,1385.52002,1401.17004,000,1401.17004
2012-10-03,1400.72998,1401.95996,1390.31995,1394.60999,000,1394.60999
2012-10-02,1396.45996,1400.68994,1387.89001,1397.26001,000,1397.26001
2012-10-01,1397.64001,1405.69995,1384.12,1389.78003,000,1389.78003
2012-09-28,1396.39001,1402.43994,1390.82996,1391.57996,000,1391.57996
2012-09-27,1380.94995,1397.92004,1374.79004,1395.48999,000,1395.48999
2012-09-26,1381.35999,1382.18994,1360.43005,1373.32996,000,1373.32996
2012-09-25,1410.72998,1413.13,1383.06006,1383.13,000,1383.13
2012-09-24,1404.25,1406.79004,1398.70996,1403.26001,000,1403.26001
2012-09-21,1424.16003,1428.21997,1415.16003,1416.16003,000,1416.16003
2012-09-20,1415.89001,1417.71997,1407.47998,1416.18994,000,1416.18994
2012-09-19,1424.07996,1427.14001,1416.98999,1422.43994,000,1422.43994
2012-09-18,1424.44995,1429.04004,1421.43005,1424.03003,000,1424.03003
2012-09-17,1436.93994,1436.93994,1421.43994,1426.67004,000,1426.67004
2012-09-14,1427.18994,1445.71997,1426.44995,1438.22998,000,1438.22998
2012-09-13,1406.15002,1430.17004,1401.55005,1422.76001,000,1422.76001
2012-09-12,1408.16003,1414.18005,1401.85999,1406.58997,000,1406.58997
2012-09-11,1402.59998,1410.27002,1397.59998,1404.40002,000,1404.40002
2012-09-10,1415.40002,1417.83997,1400.81995,1401.65002,000,1401.65002
2012-09-07,1417.59998,1421.98999,1414.30005,1419.48999,000,1419.48999
2012-09-06,1391.72998,1424.70996,1391.29004,1424.20996,000,1424.20996
2012-09-05,1382.66003,1388.78003,1375.01001,1381.46997,000,1381.46997
2012-09-04,1385.22998,1390.85999,1369.92004,1383.90002,000,1383.90002
2012-08-31,1389.58997,1396.33997,1373.04004,1388.20996,000,1388.20996
2012-08-30,1392.17004,1392.31995,1375.93005,1377.71997,000,1377.71997
2012-08-29,1398.33997,1404.18994,1390.75,1400.16003,000,1400.16003
2012-08-28,1396.59998,1406.58997,1392.50,1398.72998,000,1398.72998
2012-08-27,1405.37,1407.03003,1394.50,1398.81006,000,1398.81006
2012-08-24,1392.22998,1406.98999,1390.37,1403.77002,000,1403.77002
2012-08-23,1413.75,1414.77002,1398.06006,1403.69995,000,1403.69995
2012-08-22,1415.77002,1423.65002,1408.54004,1419.14001,000,1419.14001
2012-08-21,1426.40002,1436.14001,1416.12,1421.09998,000,1421.09998
2012-08-20,1428.93005,1429.50,1415.51001,1422.97998,000,1422.97998
2012-08-17,1432.62,1434.58997,1427.32996,1432.68005,000,1432.68005
2012-08-16,1414.50,1437.15002,1414.15002,1434.37,000,1434.37
2012-08-15,1398.93994,1412.42004,1398.93994,1408.68994,000,1408.68994
2012-08-14,1417.23999,1417.65002,1395.35999,1399.60999,000,1399.60999
2012-08-13,1417.34998,1419.73999,1401.07996,1411.50,000,1411.50
2012-08-10,1409.23999,1419.59998,1406.93005,1419.56995,000,1419.56995
2012-08-09,1408.12,1417.70996,1406.38,1413.48999,000,1413.48999
2012-08-08,1401.97998,1413.53003,1400.90002,1408.82996,000,1408.82996
2012-08-07,1390.67004,1411.71997,1390.43005,1404.70996,000,1404.70996
2012-08-06,1376.63,1388.19995,1375.63,1382.22998,000,1382.22998
2012-08-03,1358.96997,1373.69995,1352.84998,1368.51001,000,1368.51001
2012-08-02,1331.89001,1354.79004,1327.69995,1337.90002,000,1337.90002
2012-08-01,1354.32996,1356.41003,1339.06995,1345.43994,000,1345.43994
2012-07-31,1344.95996,1358.13,1344.41003,1346.00,000,1346.00
2012-07-30,1361.01001,1367.53003,1340.62,1346.78003,000,1346.78003
2012-07-27,1334.16003,1363.72998,1329.53003,1360.76001,000,1360.76001
2012-07-26,1322.60999,1337.40002,1319.39001,1330.80005,000,1330.80005
2012-07-25,1289.50,1306.96997,1288.66003,1295.56006,000,1295.56006
2012-07-24,1293.57996,1295.82996,1271.33997,1280.73999,000,1280.73999
2012-07-23,1285.44995,1295.47998,1269.16003,1290.68005,000,1290.68005
2012-07-20,1330.91003,1331.09998,1310.28003,1310.52002,000,1310.52002
2012-07-19,1317.48999,1333.77002,1316.96997,1328.93994,000,1328.93994
2012-07-18,1276.38,1319.55005,1276.06995,1312.07996,000,1312.07996
2012-07-17,1282.43005,1282.77002,1255.31006,1277.81006,000,1277.81006
2012-07-16,1279.84998,1282.22998,1267.59998,1275.83997,000,1275.83997
2012-07-13,1269.83997,1287.93005,1269.83997,1285.78003,000,1285.78003
2012-07-12,1277.54004,1277.54004,1253.06995,1268.94995,000,1268.94995
2012-07-11,1293.54004,1302.62,1276.43994,1285.55005,000,1285.55005
2012-07-10,1313.06006,1323.03003,1286.43994,1293.17004,000,1293.17004
2012-07-09,1324.15002,1327.45996,1305.69995,1310.57996,000,1310.57996
2012-07-06,1350.18994,1350.79004,1316.20996,1326.01001,000,1326.01001
2012-07-05,1363.14001,1368.48999,1349.77002,1361.96997,000,1361.96997
2012-07-03,1349.58997,1366.35999,1349.43005,1366.35999,000,1366.35999
2012-07-02,1358.93005,1360.09998,1343.02002,1349.75,000,1349.75
2012-06-29,1322.06006,1356.64001,1322.06006,1356.48999,000,1356.48999
2012-06-28,1322.07996,1322.07996,1288.82996,1305.27002,000,1305.27002
2012-06-27,1312.42004,1326.23999,1309.93994,1322.07996,000,1322.07996
2012-06-26,1305.27002,1312.93994,1296.53003,1306.87,000,1306.87
2012-06-25,1323.55005,1323.67004,1298.78003,1301.43005,000,1301.43005
2012-06-22,1321.77002,1337.31006,1321.77002,1335.38,000,1335.38
2012-06-21,1362.43994,1363.05005,1317.40002,1318.97998,000,1318.97998
2012-06-20,1364.13,1372.72998,1355.80005,1365.81006,000,1365.81006
2012-06-19,1359.26001,1368.89001,1357.08997,1363.88,000,1363.88
2012-06-18,1341.23999,1355.87,1330.12,1350.59998,000,1350.59998
2012-06-15,1320.47998,1341.89001,1320.47998,1341.23999,000,1341.23999
2012-06-14,1321.06006,1323.69995,1306.57996,1318.87,000,1318.87
2012-06-13,1325.50,1335.73999,1315.47998,1319.89001,000,1319.89001
2012-06-12,1308.73999,1329.28003,1306.31006,1328.78003,000,1328.78003
2012-06-11,1343.70996,1345.37,1304.47998,1306.21997,000,1306.21997
2012-06-08,1315.19995,1334.06995,1310.77002,1332.42004,000,1332.42004
2012-06-07,1344.54004,1346.20996,1317.71997,1319.41003,000,1319.41003
2012-06-06,1300.17004,1331.37,1300.17004,1331.37,000,1331.37
2012-06-05,1267.17004,1294.62,1267.09998,1292.20996,000,1292.20996
2012-06-04,1267.94995,1283.71997,1257.87,1272.14001,000,1272.14001
2012-06-01,1297.32996,1297.32996,1267.84998,1267.92004,000,1267.92004
2012-05-31,1316.02002,1316.05005,1293.60999,1306.37,000,1306.37
2012-05-30,1326.91003,1326.91003,1312.93005,1317.82996,000,1317.82996
2012-05-29,1330.59998,1349.81995,1329.68994,1342.47998,000,1342.47998
2012-05-25,1318.18005,1330.43994,1318.17004,1324.31006,000,1324.31006
2012-05-24,1337.18005,1337.81006,1308.81006,1317.58997,000,1317.58997
2012-05-23,1333.82996,1343.09998,1311.96997,1339.96997,000,1339.96997
2012-05-22,1342.50,1346.45996,1329.08997,1337.56995,000,1337.56995
2012-05-21,1311.20996,1345.21997,1306.02002,1343.87,000,1343.87
2012-05-18,1338.77002,1342.84998,1308.59998,1311.21997,000,1311.21997
2012-05-17,1362.87,1367.82996,1338.14001,1338.14001,000,1338.14001
2012-05-16,1385.56006,1390.18005,1362.20996,1362.41003,000,1362.41003
2012-05-15,1385.03003,1403.00,1378.81006,1381.04004,000,1381.04004
2012-05-14,1379.48999,1394.21997,1376.73999,1384.35999,000,1384.35999
2012-05-11,1383.79004,1405.64001,1383.38,1391.87,000,1391.87
2012-05-10,1408.22998,1408.37,1381.85999,1389.06995,000,1389.06995
2012-05-09,1388.17004,1410.48999,1378.31006,1403.25,000,1403.25
2012-05-08,1404.43994,1412.01001,1382.31006,1407.82996,000,1407.82996
2012-05-07,1410.68994,1420.97998,1409.20996,1413.37,000,1413.37
2012-05-04,1444.26001,1444.54004,1420.16003,1422.22998,000,1422.22998
2012-05-03,1483.85999,1483.91003,1453.45996,1456.51001,000,1456.51001
2012-05-02,1473.79004,1485.43005,1469.43994,1483.08997,000,1483.08997
2012-05-01,1476.44995,1497.71997,1473.59998,1482.91003,000,1482.91003
2012-04-30,1476.56995,1480.43994,1472.76001,1476.81995,000,1476.81995
2012-04-27,1477.84998,1485.22998,1467.77002,1479.14001,000,1479.14001
2012-04-26,1467.18994,1483.31995,1466.41003,1479.69995,000,1479.69995
2012-04-25,1447.64001,1462.03003,1445.96997,1461.54004,000,1461.54004
2012-04-24,1446.82996,1447.37,1428.23999,1433.18994,000,1433.18994
2012-04-23,1443.38,1450.08997,1431.84998,1448.31995,000,1448.31995
2012-04-20,1476.93994,1479.53003,1462.50,1462.69995,000,1462.69995
2012-04-19,1490.14001,1513.82996,1473.62,1481.22998,000,1481.22998
2012-04-18,1491.78003,1500.55005,1488.31006,1494.93994,000,1494.93994
2012-04-17,1485.40002,1505.84998,1485.30005,1499.57996,000,1499.57996
2012-04-16,1490.50,1490.50,1465.33997,1476.64001,000,1476.64001
2012-04-13,1490.13,1496.04004,1478.51001,1478.80005,000,1478.80005
2012-04-12,1484.71997,1504.66003,1483.75,1502.31995,000,1502.31995
2012-04-11,1479.58997,1490.73999,1475.35999,1480.47998,000,1480.47998
2012-04-10,1491.31995,1501.01001,1465.57996,1468.68005,000,1468.68005
2012-04-09,1490.25,1499.68994,1484.23999,1494.57996,000,1494.57996
2012-04-05,1505.59998,1513.19995,1505.06995,1511.91003,000,1511.91003
2012-04-04,1522.72998,1525.83997,1503.73999,1511.92004,000,1511.92004
2012-04-03,1550.57996,1553.34998,1532.28003,1540.30005,000,1540.30005
2012-04-02,1541.55005,1557.18005,1532.68994,1554.14001,000,1554.14001
2012-03-30,1550.00,1550.32996,1533.26001,1545.29004,000,1545.29004
2012-03-29,1531.05005,1543.04004,1524.46997,1541.13,000,1541.13
2012-03-28,1550.62,1554.29004,1529.41003,1539.68005,000,1539.68005
2012-03-27,1554.71997,1559.13,1550.76001,1551.18005,000,1551.18005
2012-03-26,1538.80005,1554.44995,1536.44995,1554.43994,000,1554.43994
2012-03-23,1528.59998,1530.48999,1515.50,1528.70996,000,1528.70996
2012-03-22,1524.16003,1534.31006,1521.56995,1530.43994,000,1530.43994
2012-03-21,1531.77002,1541.22998,1526.58997,1535.31006,000,1535.31006
2012-03-20,1524.34998,1531.64001,1516.76001,1529.56006,000,1529.56006
2012-03-19,1527.41003,1542.78003,1524.39001,1536.53003,000,1536.53003
2012-03-16,1530.89001,1532.85999,1523.81995,1529.57996,000,1529.57996
2012-03-15,1516.35999,1529.32996,1512.66003,1528.09998,000,1528.09998
2012-03-14,1523.33997,1528.73999,1508.60999,1515.01001,000,1515.01001
2012-03-13,1499.98999,1523.20996,1497.93994,1523.04004,000,1523.04004
2012-03-12,1492.15002,1494.79004,1481.88,1488.97998,000,1488.97998
2012-03-09,1483.96997,1497.27002,1483.96997,1494.35999,000,1494.35999
2012-03-08,1476.53003,1484.65002,1471.89001,1481.08997,000,1481.08997
2012-03-07,1455.33997,1469.28003,1452.81995,1465.06995,000,1465.06995
2012-03-06,1453.51001,1458.72998,1441.62,1449.43994,000,1449.43994
2012-03-05,1487.29004,1487.59998,1462.89001,1468.89001,000,1468.89001
2012-03-02,1495.00,1502.98999,1485.68994,1491.43994,000,1491.43994
2012-03-01,1493.77002,1499.31006,1486.80005,1497.05005,000,1497.05005
2012-02-29,1508.70996,1510.72998,1486.92004,1488.33997,000,1488.33997
2012-02-28,1498.05005,1511.31006,1496.08997,1505.93994,000,1505.93994
2012-02-27,1486.45996,1505.34998,1479.90002,1496.07996,000,1496.07996
2012-02-24,1500.07996,1503.44995,1493.28003,1495.39001,000,1495.39001
2012-02-23,1486.64001,1497.45996,1477.72998,1494.20996,000,1494.20996
2012-02-22,1492.47998,1501.68994,1487.33997,1489.31006,000,1489.31006
2012-02-21,1501.57996,1507.81006,1484.70996,1490.96997,000,1490.96997
2012-02-17,1518.13,1518.54004,1496.31006,1500.21997,000,1500.21997
2012-02-16,1489.26001,1517.66003,1488.18005,1515.95996,000,1515.95996
